asa.county,asa.states,score_combine,score_infection,score_death,asa_under5yr,asa_15yrto44yr,asa_65andOver,asa_75andOver,asa_bachelor,asa_disabilityrate,asa_employment,asa_highrisk,asa_lessHighSchool,asa_nocomputer,asa_noinsurance,asa_nointernet,asa_poverty,asa_black,asa_white,asa_under5yr_asa_bachelor,asa_under5yr_asa_disabilityrate,asa_under5yr_asa_employment,asa_under5yr_asa_highrisk,asa_under5yr_asa_lessHighSchool,asa_under5yr_asa_nocomputer,asa_under5yr_asa_noinsurance,asa_under5yr_asa_nointernet,asa_under5yr_asa_poverty,asa_under5yr_asa_black,asa_under5yr_asa_white,asa_15yrto44yr_asa_bachelor,asa_15yrto44yr_asa_disabilityrate,asa_15yrto44yr_asa_employment,asa_15yrto44yr_asa_highrisk,asa_15yrto44yr_asa_lessHighSchool,asa_15yrto44yr_asa_nocomputer,asa_15yrto44yr_asa_noinsurance,asa_15yrto44yr_asa_nointernet,asa_15yrto44yr_asa_poverty,asa_15yrto44yr_asa_black,asa_15yrto44yr_asa_white,asa_65andOver_asa_bachelor,asa_65andOver_asa_disabilityrate,asa_65andOver_asa_employment,asa_65andOver_asa_highrisk,asa_65andOver_asa_lessHighSchool,asa_65andOver_asa_nocomputer,asa_65andOver_asa_noinsurance,asa_65andOver_asa_nointernet,asa_65andOver_asa_poverty,asa_65andOver_asa_black,asa_65andOver_asa_white,asa_75andOver_asa_bachelor,asa_75andOver_asa_disabilityrate,asa_75andOver_asa_employment,asa_75andOver_asa_highrisk,asa_75andOver_asa_lessHighSchool,asa_75andOver_asa_nocomputer,asa_75andOver_asa_noinsurance,asa_75andOver_asa_nointernet,asa_75andOver_asa_poverty,asa_75andOver_asa_black,asa_75andOver_asa_white,asa_bachelor_asa_disabilityrate,asa_bachelor_asa_employment,asa_bachelor_asa_highrisk,asa_bachelor_asa_nocomputer,asa_bachelor_asa_nointernet,asa_bachelor_asa_poverty,asa_bachelor_asa_black,asa_bachelor_asa_white,asa_disabilityrate_asa_employment,asa_disabilityrate_asa_highrisk,asa_disabilityrate_asa_lessHighSchool,asa_disabilityrate_asa_nocomputer,asa_disabilityrate_asa_nointernet,asa_disabilityrate_asa_poverty,asa_disabilityrate_asa_black,asa_disabilityrate_asa_white,asa_employment_asa_highrisk,asa_employment_asa_lessHighSchool,asa_employment_asa_nocomputer,asa_employment_asa_nointernet,asa_employment_asa_poverty,asa_employment_asa_black,asa_employment_asa_white,asa_highrisk_asa_lessHighSchool,asa_highrisk_asa_nocomputer,asa_highrisk_asa_nointernet,asa_highrisk_asa_poverty,asa_highrisk_asa_black,asa_highrisk_asa_white,asa_lessHighSchool_asa_nocomputer,asa_lessHighSchool_asa_nointernet,asa_lessHighSchool_asa_poverty,asa_lessHighSchool_asa_black,asa_lessHighSchool_asa_white,asa_nocomputer_asa_poverty,asa_nocomputer_asa_black,asa_nocomputer_asa_white,asa_noinsurance_asa_poverty,asa_nointernet_asa_poverty,asa_nointernet_asa_black,asa_nointernet_asa_white,asa_poverty_asa_black,asa_poverty_asa_white
Jefferson County ,KY,0.454745356,0.297308564,0.004093116,0.062035299,0.394632198,0.166759482,0.067177737,0.257153179,0.149,0.499035548,0.079827116,0.068607134,0.029620858,0.059,0.051175275,0.14,0.221636059,0.705930301,0.015952574,0.00924326,0.030957819,0.004952099,0.004256064,0.001837539,0.003660083,0.003174673,0.008684942,0.013749259,0.043792597,0.101480924,0.058800198,0.196935495,0.03150235,0.027074584,0.011689344,0.0232833,0.020195411,0.055248508,0.087464725,0.278582826,0.042882731,0.024847163,0.083218909,0.013311929,0.01144089,0.004939559,0.009838809,0.008533962,0.023346327,0.036959914,0.117720571,0.017274969,0.010009483,0.033524079,0.005362605,0.004608872,0.001989862,0.003963486,0.003437839,0.009404883,0.014889009,0.0474228,0.038315824,0.128328578,0.020527797,0.007617098,0.013159885,0.036001445,0.056994417,0.181532221,0.074356297,0.01189424,0.010222463,0.004413508,0.007625116,0.02086,0.033023773,0.105183615,0.039836569,0.034237399,0.014781861,0.025538281,0.069864977,0.110604272,0.352284315,0.00547671,0.002364548,0.004085175,0.011175796,0.017692567,0.05635238,0.002032202,0.003510989,0.009604999,0.015205815,0.048431855,0.00414692,0.00656505,0.020910261,0.00826,0.007164539,0.011342286,0.036126177,0.031029048,0.098830242
Jefferson County ,TX,-0.344709935,-0.200354753,-0.003753014,0.068046032,0.403303321,0.144463658,0.061665971,0.145417685,0.159,0.42282909,0.082336573,0.120072347,0.020491722,0.204,0.048496412,0.166,0.310432691,0.560630453,0.009895096,0.010819319,0.028771842,0.005602677,0.008170447,0.00139438,0.013881391,0.003299988,0.011295641,0.021123713,0.038148678,0.058647435,0.064125228,0.170528376,0.033206613,0.048425576,0.00826438,0.082273877,0.019558764,0.066948351,0.125198535,0.226104124,0.021007571,0.022969722,0.061083437,0.011894643,0.01734609,0.002960309,0.029470586,0.007005969,0.023980967,0.044846242,0.080990726,0.008967323,0.009804889,0.026074166,0.005077365,0.007404378,0.001263642,0.012579858,0.002990578,0.010236551,0.019143133,0.034571821,0.023121412,0.061486827,0.011973194,0.002979859,0.007052236,0.024139336,0.045142403,0.081525583,0.067229825,0.013091515,0.019091503,0.003258184,0.00771093,0.026394,0.049358798,0.089140242,0.034814298,0.050770081,0.008664496,0.020505694,0.070189629,0.131259972,0.237050864,0.009886346,0.001687218,0.003993028,0.013667871,0.025559964,0.04616039,0.002460489,0.005823078,0.01993201,0.037274382,0.067316214,0.003401626,0.0063613,0.011488283,0.033864,0.008050404,0.015054872,0.027188565,0.051531827,0.093064655
Jefferson Parish ,LA,3.191035547,1.179942537,0.052285344,0.0645259,0.376491643,0.178247972,0.072308685,0.206914332,0.152,0.498593041,0.109726631,0.099506813,0.032664112,0.11,0.059871489,0.139,0.267904914,0.625404342,0.013351333,0.009807937,0.032172165,0.00708021,0.006420767,0.002107681,0.007097849,0.003863262,0.0089691,0.017286806,0.040354778,0.077901517,0.05722673,0.187716113,0.04131116,0.037463484,0.012297765,0.041414081,0.022541115,0.052332338,0.100863961,0.235459508,0.03688206,0.027093692,0.088873198,0.019558549,0.017736888,0.005822312,0.019607277,0.010671971,0.024776468,0.047753508,0.111477056,0.014961703,0.01099092,0.036052607,0.007934188,0.007195207,0.002361899,0.007953955,0.004329229,0.010050907,0.019371852,0.045222166,0.031450978,0.103166046,0.022704013,0.006758673,0.012388269,0.028761092,0.055433366,0.129405122,0.075786142,0.016678448,0.015125036,0.004964945,0.009100466,0.021128,0.040721547,0.09506146,0.054708935,0.049613404,0.016286099,0.029851508,0.069304433,0.133575526,0.311822253,0.010918547,0.003584123,0.006569497,0.015252002,0.029396304,0.068623511,0.003250302,0.005957621,0.013831447,0.026658364,0.062231993,0.004540312,0.008750876,0.020428277,0.01529,0.008322137,0.016039866,0.037443889,0.037238783,0.086931204
Johnson County ,TX,-0.325728704,-0.091814525,-0.006081411,0.062530927,0.389894038,0.142233117,0.061114682,0.129441408,0.096,0.480516674,0.064766206,0.107293379,0.022005836,0.183,0.034570036,0.121,0.043602155,0.886046287,0.008094091,0.006002969,0.030047153,0.004049891,0.006709154,0.001376045,0.01144316,0.002161696,0.007566242,0.002726483,0.055405296,0.050468433,0.037429828,0.187350586,0.025251958,0.041833049,0.008579944,0.071350609,0.013478651,0.047177179,0.01700022,0.345464165,0.018410855,0.013654379,0.068345384,0.009211899,0.015260672,0.003129959,0.02602866,0.004917004,0.017210207,0.00620167,0.126025125,0.00791077,0.005867009,0.029366624,0.003958166,0.006557201,0.00134488,0.011183987,0.002112737,0.007394877,0.002664732,0.054150437,0.012426375,0.062198755,0.008383429,0.002848466,0.004474794,0.01566241,0.005643924,0.114691079,0.046129601,0.006217556,0.010300164,0.00211256,0.003318723,0.011616,0.004185807,0.085060444,0.031121242,0.051556258,0.010574171,0.016611479,0.058142518,0.020951562,0.425760015,0.006948985,0.001425235,0.00223897,0.007836711,0.002823946,0.057385856,0.002361081,0.003709136,0.012982499,0.004678223,0.0950669,0.002662706,0.000959502,0.019498189,0.022143,0.004182974,0.001507328,0.030630652,0.005275861,0.107211601
Johnston County ,NC,-0.66384764,-0.016650277,-0.016826142,0.063160711,0.385876497,0.132144512,0.050038454,0.163204181,0.126,0.48486904,0.080529667,0.097874739,0.023254148,0.126,0.073416802,0.136,0.165439789,0.750576816,0.010308092,0.00795825,0.030624673,0.005086311,0.006181838,0.001468749,0.00795825,0.004637057,0.008589857,0.010449295,0.047406965,0.062976658,0.048620439,0.187099567,0.031074506,0.037767561,0.008973229,0.048620439,0.028329818,0.052479204,0.063839326,0.289629952,0.021566537,0.016650209,0.064072783,0.010641554,0.01293361,0.003072908,0.016650209,0.009701627,0.017971654,0.02186196,0.099184607,0.008166485,0.006304845,0.024262097,0.00402958,0.004897501,0.001163602,0.006304845,0.003673663,0.00680523,0.008278351,0.037557703,0.020563727,0.079132655,0.013142778,0.003795174,0.011981929,0.022195769,0.027000465,0.122497275,0.061093499,0.010146738,0.012332217,0.002930023,0.009250517,0.017136,0.020845413,0.094572679,0.039046342,0.047456431,0.011275216,0.035597534,0.065942189,0.080216632,0.36393146,0.00788182,0.001872649,0.005912231,0.010952035,0.013322811,0.060443701,0.002275994,0.00718565,0.013310965,0.016192376,0.07346251,0.003162564,0.003847161,0.017454024,0.017136,0.009984685,0.01214606,0.055104949,0.022499811,0.102078447
Jones County ,MS,2.561771448,1.095360347,0.038124447,0.064833035,0.38290405,0.181077271,0.073041793,0.130488414,0.154,0.399558847,0.081881078,0.105744662,0.04624218,0.122,0.1437634,0.277,0.29692502,0.680137449,0.00845996,0.009984287,0.025904613,0.005308599,0.006855747,0.002998021,0.00790963,0.009320618,0.017958751,0.01925055,0.044095375,0.049964542,0.058967224,0.152992701,0.031352596,0.040490059,0.017706318,0.046714294,0.055047588,0.106064422,0.113693793,0.260427384,0.023628486,0.0278859,0.072351026,0.014826802,0.019147955,0.008373408,0.022091427,0.026032284,0.050158404,0.053766372,0.123157433,0.009531108,0.011248436,0.029184495,0.005980741,0.00772378,0.003377612,0.008911099,0.010500737,0.020232577,0.021687936,0.049678459,0.020095216,0.0521378,0.010684532,0.006034069,0.018759458,0.036145291,0.038745275,0.088750057,0.061532062,0.012609686,0.016284678,0.007121296,0.022139564,0.042658,0.045726453,0.104741167,0.032716309,0.042251215,0.018476472,0.057441938,0.110677801,0.118639019,0.271754935,0.008658487,0.00378636,0.011771502,0.022681059,0.024312541,0.055690388,0.004889864,0.015202212,0.029291271,0.031398236,0.071920905,0.012809084,0.01373046,0.031451038,0.033794,0.039822462,0.04268695,0.097778872,0.082248231,0.188398073
Kaufman County ,TX,0.066521659,0.352454243,-0.00743381,0.072476754,0.416609134,0.123712855,0.045786389,0.130594768,0.117,0.491663851,0.084477871,0.111410609,0.010223717,0.134,0.042106732,0.105,0.139599277,0.787696285,0.009465085,0.00847978,0.0356342,0.006122682,0.008074679,0.000740982,0.009711885,0.003051759,0.007610059,0.010117702,0.05708967,0.054406973,0.048743269,0.204831651,0.035194253,0.046414677,0.004259294,0.055825624,0.017542049,0.043743959,0.058158334,0.328161467,0.016156252,0.014474404,0.060825139,0.010450999,0.013782925,0.001264805,0.016577523,0.005209144,0.01298985,0.017270225,0.097448156,0.005979463,0.005357008,0.022511512,0.003867937,0.005101089,0.000468107,0.006135376,0.001927915,0.004807571,0.006391747,0.036065769,0.015279588,0.064208727,0.011032368,0.001335164,0.005498919,0.013712451,0.018230935,0.102869014,0.057524671,0.009883911,0.013035041,0.001196175,0.004926488,0.012285,0.016333115,0.092160465,0.041534715,0.054776569,0.005026632,0.020702358,0.051624704,0.068635918,0.387281789,0.009411731,0.000863678,0.003557087,0.008870176,0.01179305,0.066542905,0.001139031,0.004691137,0.011698114,0.01555284,0.087757723,0.00107349,0.001427224,0.008053184,0.01407,0.004421207,0.005878069,0.033167316,0.014657924,0.08270811
Kenton County ,KY,-0.949184108,-0.447437874,-0.013044635,0.065785219,0.400627552,0.148319142,0.056683314,0.235859112,0.131,0.53244949,0.078030875,0.0683601,0.023365549,0.057,0.045755039,0.112,0.039581312,0.894525683,0.015516043,0.008617864,0.035027306,0.005133278,0.004497084,0.001537108,0.003749757,0.003010005,0.007367945,0.002603865,0.058846568,0.094491659,0.052482209,0.213313936,0.031261318,0.02738694,0.009360883,0.02283577,0.018330729,0.044870286,0.015857364,0.358371635,0.034982421,0.019429808,0.078972452,0.011573472,0.010139111,0.003465558,0.008454191,0.006786348,0.016611744,0.005870666,0.132675282,0.013369276,0.007425514,0.030181002,0.004423049,0.003874877,0.001324437,0.003230949,0.002593547,0.006348531,0.0022436,0.05070468,0.030897544,0.125583064,0.018404293,0.005510978,0.010791743,0.026416221,0.009335613,0.210982033,0.069750883,0.010222045,0.008955173,0.003060887,0.00599391,0.014672,0.005185152,0.117182864,0.0415475,0.0363983,0.012440975,0.024362247,0.059634343,0.021075049,0.476289744,0.005334198,0.001823234,0.003570306,0.008739458,0.003088564,0.069800622,0.001597271,0.003127819,0.007656331,0.002705782,0.061149865,0.002616941,0.000924839,0.020901084,0.006384,0.005124564,0.001811044,0.040929058,0.004433107,0.100186876
Kershaw County ,SC,0.811516598,0.364077062,0.011632744,0.057805292,0.351024027,0.186894262,0.067301769,0.173596189,0.166,0.441375787,0.048173581,0.097444065,0.028699794,0.088,0.042057971,0.142,0.271476011,0.683205361,0.010034778,0.009595678,0.025513856,0.002784688,0.005632783,0.001659,0.005086866,0.002431173,0.008208351,0.01569275,0.039492885,0.060936433,0.058269988,0.154933506,0.016910084,0.034205208,0.010074317,0.030890114,0.014763358,0.049845412,0.095294603,0.239821497,0.032444132,0.031024447,0.082490602,0.009003366,0.018211737,0.005363827,0.016446695,0.007860393,0.026538985,0.050737309,0.127687162,0.011683331,0.011172094,0.029705371,0.003242167,0.006558158,0.001931547,0.005922556,0.002830576,0.009556851,0.018270816,0.045980929,0.028816967,0.076621155,0.00836275,0.004982175,0.007301103,0.024650659,0.047127201,0.118601847,0.073268381,0.007996814,0.016175715,0.004764166,0.006981623,0.023572,0.045065018,0.11341209,0.021262652,0.043009451,0.012667394,0.01856337,0.062675362,0.119822938,0.301550304,0.00469423,0.001382572,0.002026083,0.006840649,0.013077972,0.032912449,0.002796625,0.0040983,0.013837057,0.026453726,0.066574308,0.004075371,0.007791306,0.019607853,0.012496,0.005972232,0.01141773,0.028734231,0.038549594,0.097015161
Knox County ,TN,-1.176730505,-0.356609167,-0.021321901,0.05670479,0.417881283,0.161116108,0.066166574,0.274542698,0.12,0.497815285,0.087267416,0.063908503,0.024143496,0.084,0.063906377,0.135,0.080665429,0.847150727,0.015567886,0.006804575,0.028228511,0.00494848,0.003623918,0.001369052,0.004763202,0.003623798,0.007655147,0.004574116,0.048037504,0.114726255,0.050145754,0.20802769,0.03646742,0.026706167,0.010089115,0.035102028,0.026705279,0.056413973,0.033708573,0.354008433,0.044233251,0.019333933,0.080206061,0.014060186,0.010296689,0.003889906,0.013533753,0.010296347,0.021750675,0.0129965,0.136489628,0.01816555,0.007939989,0.032938732,0.005774186,0.004228607,0.001597492,0.005557992,0.004228466,0.008932487,0.005337355,0.056053061,0.032945124,0.136671551,0.023958632,0.006628421,0.017545029,0.037063264,0.022146105,0.232579046,0.059737834,0.01047209,0.00766902,0.00289722,0.007668765,0.0162,0.009679851,0.101658087,0.043443054,0.03181463,0.012019001,0.031813571,0.067205063,0.040156484,0.421724581,0.00557713,0.002106941,0.005576944,0.011781101,0.007039464,0.073928655,0.001542975,0.004084161,0.008627648,0.005155207,0.054140135,0.003259372,0.001947545,0.02045318,0.01134,0.008627361,0.005155035,0.054138334,0.010889833,0.114365348
Lafayette Parish ,LA,-0.900096987,0.325703241,-0.031868932,0.064896272,0.425271083,0.135754327,0.052227996,0.244633577,0.115,0.491791808,0.084062359,0.076422931,0.029886657,0.069,0.041090061,0.176,0.263500962,0.684749785,0.015875807,0.007463071,0.031915455,0.005455334,0.004959563,0.001939533,0.004477843,0.002666592,0.011421744,0.01710023,0.044437708,0.104035586,0.048906175,0.209144835,0.03574929,0.032500463,0.012709931,0.029343705,0.017474415,0.074847711,0.112059339,0.291204283,0.033210067,0.015611748,0.066762866,0.011411829,0.010374744,0.004057243,0.009367049,0.005578154,0.023892762,0.035771396,0.092957746,0.012776721,0.00600622,0.025685301,0.004390409,0.003991417,0.00156092,0.003603732,0.002146052,0.009192127,0.013762127,0.035763109,0.028132861,0.120308789,0.020564476,0.00731128,0.010052009,0.04305551,0.064461183,0.167512789,0.056556058,0.009667171,0.008788637,0.003436966,0.004725357,0.02024,0.030302611,0.078746225,0.04134118,0.037584171,0.014698013,0.020207755,0.086555358,0.129587615,0.336754335,0.006424292,0.002512343,0.003454127,0.014794975,0.022150512,0.057561682,0.002284026,0.003140223,0.013450436,0.020137516,0.052330586,0.005260052,0.007875163,0.020464882,0.012144,0.007231851,0.010827271,0.02813641,0.046376169,0.120515962
Lafourche Parish ,LA,1.891682696,0.377566098,0.039364717,0.071649558,0.3800377,0.165744668,0.070297293,0.11573135,0.198,0.428340197,0.08776405,0.163214293,0.050843117,0.089,0.074446288,0.189,0.140195054,0.796330444,0.0082921,0.014186612,0.030690386,0.006288255,0.011694232,0.003642887,0.006376811,0.005334044,0.013541766,0.010044914,0.057056724,0.043982276,0.075247465,0.162785423,0.033353648,0.062027585,0.019322301,0.033823355,0.028292396,0.071827125,0.053279406,0.30263559,0.019181854,0.032817444,0.070995104,0.014546423,0.027051899,0.008426976,0.014751275,0.012339075,0.031325742,0.023236583,0.131987525,0.008135601,0.013918864,0.030111156,0.006169575,0.011473523,0.003574133,0.006256459,0.005233373,0.013286188,0.009855333,0.055979875,0.022914807,0.049572389,0.010157052,0.005884143,0.008615769,0.021873225,0.016224963,0.092160397,0.084811359,0.017377282,0.03231643,0.010066937,0.014740365,0.037422,0.027758621,0.157673428,0.03759287,0.069911242,0.021778151,0.031888338,0.080956297,0.060051177,0.341100339,0.014324347,0.004462198,0.006533708,0.016587405,0.012304086,0.069889185,0.008298323,0.012150698,0.030847501,0.022881837,0.12997251,0.009609349,0.007127954,0.040487922,0.016821,0.014070348,0.010437001,0.059283846,0.026496865,0.150506454
Lake County ,FL,-0.900021623,-0.725304155,-0.004542387,0.045903497,0.318638694,0.269406567,0.127547546,0.19394854,0.17,0.419829592,0.098254512,0.090777352,0.021461764,0.111,0.047251837,0.112,0.104010155,0.806111387,0.008902916,0.007803594,0.019271646,0.004510226,0.004166998,0.00098517,0.005095288,0.002169025,0.005141192,0.00477443,0.037003332,0.061799509,0.054168578,0.133773953,0.031307689,0.028925177,0.006838548,0.035368895,0.015056264,0.035687534,0.03314166,0.25685828,0.05225101,0.045799116,0.113104849,0.026470411,0.024456015,0.00578194,0.029904129,0.012729955,0.030173536,0.028021019,0.217171701,0.02473766,0.021683083,0.053548234,0.012532122,0.011578428,0.002737395,0.014157778,0.006026856,0.014285325,0.01326624,0.102817529,0.032971252,0.081425336,0.019056319,0.004162478,0.009164425,0.021722236,0.020172618,0.156344127,0.071371031,0.016703267,0.01543215,0.0036485,0.008032812,0.01904,0.017681726,0.137038936,0.041250152,0.038111019,0.009010284,0.019837719,0.047020914,0.043666541,0.338429415,0.008919284,0.002108715,0.004642706,0.011004505,0.010219467,0.079204081,0.001948242,0.004289397,0.010167063,0.009441766,0.073176657,0.002403718,0.002232241,0.017300572,0.012432,0.005292206,0.004914671,0.038090244,0.011649137,0.090284475
Lancaster County ,SC,-0.654461339,-0.328882694,-0.008464547,0.059615149,0.347090152,0.211749582,0.088846264,0.171887116,0.15,0.418856875,0.067644778,0.103395503,0.029843284,0.094,0.065247113,0.124,0.189976738,0.740378729,0.010247076,0.008942272,0.024970215,0.004032654,0.006163938,0.001779112,0.005603824,0.003889716,0.007392278,0.011325492,0.044137788,0.059660325,0.052063523,0.145381096,0.023478836,0.035887561,0.01035831,0.032626474,0.02264663,0.043039179,0.065939055,0.256978166,0.036397025,0.031762437,0.088692768,0.014323753,0.021893955,0.006319303,0.019904461,0.013816049,0.026256948,0.040227495,0.156774886,0.015271528,0.01332694,0.037213868,0.006009986,0.009186304,0.002651464,0.008351549,0.005796962,0.011016937,0.016878723,0.065779884,0.025783067,0.0719961,0.011627266,0.005129676,0.011215138,0.021314002,0.032654554,0.127261564,0.062828531,0.010146717,0.015509325,0.004476493,0.009787067,0.0186,0.028496511,0.111056809,0.02833348,0.043307917,0.012500065,0.027329202,0.051938253,0.079573063,0.310112721,0.006994166,0.002018742,0.004413626,0.008387952,0.012850934,0.050082755,0.003085661,0.006746258,0.012821042,0.01964274,0.076551831,0.003700567,0.00566953,0.022095333,0.011656,0.008090642,0.012395434,0.048307575,0.023557116,0.091806962
Lauderdale County ,AL,-0.263826725,-0.273156309,0.000242555,0.042726655,0.381293878,0.207313785,0.085852322,0.16319598,0.15,0.435688943,0.077171112,0.114376301,0.048603997,0.117,0.105134316,0.164,0.112974366,0.844946026,0.006972818,0.006408998,0.018615531,0.003297263,0.004886917,0.002076686,0.004999019,0.004492038,0.007007171,0.004827017,0.036101717,0.062225628,0.057194082,0.166125527,0.029424873,0.043610983,0.018532407,0.044611384,0.040087071,0.062532196,0.043076434,0.322172747,0.033832776,0.031097068,0.090324324,0.015998635,0.023711784,0.010076279,0.024255713,0.021795793,0.033999461,0.023421143,0.175168959,0.014010754,0.012877848,0.037404907,0.006625319,0.009819471,0.004172766,0.010044722,0.009026025,0.014079781,0.009699112,0.072540578,0.024479397,0.071102684,0.012594015,0.007931977,0.017157498,0.026764141,0.018436962,0.137891795,0.065353341,0.011575667,0.017156445,0.0072906,0.015770147,0.0246,0.016946155,0.126741904,0.0336226,0.04983249,0.021176224,0.045805859,0.071452987,0.049221682,0.368133641,0.008826546,0.003750824,0.008113332,0.012656062,0.008718357,0.065205424,0.005559145,0.012024874,0.018757713,0.01292159,0.096641801,0.007971056,0.005491006,0.041067754,0.019188,0.017242028,0.011877483,0.088832823,0.018527796,0.138571148
Lauderdale County ,MS,3.934780491,0.210372169,0.096828923,0.062273187,0.373477234,0.174232715,0.081173693,0.131548061,0.221,0.409430017,0.098495784,0.144620573,0.035858347,0.114,0.084168634,0.209,0.414124789,0.505618887,0.008191917,0.013762374,0.025496512,0.006133646,0.009005984,0.002233014,0.007099143,0.005241449,0.013015096,0.02578887,0.0314865,0.049130206,0.082538469,0.15291279,0.036785933,0.054012492,0.013392276,0.042576405,0.031435069,0.078056742,0.154666181,0.188837143,0.022919976,0.03850543,0.071336103,0.017161188,0.025197635,0.006247697,0.01986253,0.01466493,0.036414637,0.072154086,0.088095351,0.010678242,0.017939386,0.033234947,0.007995267,0.011739386,0.002910754,0.009253801,0.006832279,0.016965302,0.033616038,0.041042952,0.029072121,0.053859725,0.012956929,0.004717096,0.011072221,0.027493545,0.054477313,0.066513184,0.090484034,0.021767568,0.031961147,0.007924695,0.018601268,0.046189,0.091521578,0.111741774,0.040327131,0.059212004,0.014681484,0.034461165,0.085570874,0.169555119,0.207015549,0.014244517,0.003531896,0.008290256,0.020585619,0.040789546,0.049801329,0.005185855,0.012172516,0.0302257,0.059890964,0.073122893,0.007494395,0.01484983,0.018130657,0.023826,0.017591245,0.034856318,0.042557251,0.086552081,0.105674347
Laurens County ,SC,0.896193791,-0.114273579,0.026270607,0.058006015,0.356540678,0.184759901,0.080838013,0.141555421,0.194,0.429896434,0.079371194,0.117419584,0.046701139,0.153,0.07609678,0.209,0.214125909,0.680248322,0.008211066,0.011253167,0.024936579,0.004604007,0.006811042,0.002708947,0.00887492,0.004414071,0.012123257,0.012420591,0.039458494,0.050470266,0.069168892,0.153275566,0.028299059,0.041864858,0.016650856,0.054550724,0.027131598,0.074517002,0.076344597,0.242536198,0.026153766,0.035843421,0.079427623,0.014664614,0.021694431,0.008628498,0.028268265,0.014059634,0.038614819,0.039561882,0.125682613,0.011443059,0.015682575,0.034751974,0.00641621,0.009491966,0.003775227,0.012368216,0.006151512,0.016895145,0.017309513,0.054989923,0.027461752,0.060854171,0.011235423,0.006610799,0.010771912,0.029585083,0.030310683,0.096292838,0.083399908,0.015398012,0.022779399,0.009060021,0.014762775,0.040546,0.041540426,0.131968174,0.034121393,0.05047826,0.020076653,0.032713734,0.089848355,0.092051965,0.292436328,0.009319733,0.003706725,0.006039892,0.01658858,0.016995429,0.053992122,0.005483628,0.008935252,0.024540693,0.025142575,0.079874475,0.009760538,0.009999924,0.031768371,0.031977,0.015904227,0.016294292,0.051764707,0.044752315,0.142171899
Lee County ,AL,-0.900400824,-0.006631502,-0.023236636,0.051731473,0.482910138,0.126077233,0.048285544,0.271851564,0.115,0.497490003,0.091435621,0.058842119,0.027227091,0.071,0.059109528,0.158,0.226519673,0.70664025,0.014063282,0.005949119,0.025735891,0.004730099,0.003043989,0.001408498,0.003672935,0.003057823,0.008173573,0.011718196,0.036555541,0.131279876,0.055534666,0.240242966,0.044155188,0.028415456,0.013148238,0.03428662,0.02854459,0.076299802,0.109388647,0.341243741,0.034274293,0.014498882,0.062722163,0.01152795,0.007418652,0.003432716,0.008951484,0.007452366,0.019920203,0.028558974,0.089091247,0.013126501,0.005552838,0.024021575,0.004415019,0.002841224,0.001314675,0.003428274,0.002854136,0.007629116,0.010937626,0.034120509,0.03126293,0.135243435,0.024856917,0.007401727,0.016069018,0.042952547,0.061579727,0.192101257,0.05721135,0.010515096,0.006766844,0.003131115,0.006797596,0.01817,0.026049762,0.081263629,0.045488307,0.029273366,0.013545206,0.029406399,0.07860342,0.112691273,0.35154646,0.005380266,0.002489526,0.005404716,0.014446828,0.020711967,0.06461209,0.0016021,0.00347813,0.009297055,0.013328898,0.04158021,0.00430188,0.006167472,0.019239758,0.011218,0.009339305,0.013389471,0.041769172,0.035790108,0.11164916
